cost,LogRooms,LogIncome,LogPeople,elheat,onlysecondary,waterheat,cookel,poolfilt,airrev,aircond,microwave,dish,dryer
304.0,2.0794415416798357,10.21464198117305,1.0986122886681096,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
527.0,1.791759469228055,10.003332887505843,1.0986122886681096,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
282.0,1.9459101490553132,9.568014816247999,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
399.0,1.791759469228055,8.779557455883728,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
599.0,1.9459101490553132,9.041921720351219,1.0986122886681096,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
286.0,1.9459101490553132,9.568014816247999,0.6931471805599453,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
226.0,1.6094379124341003,8.268731832117737,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
574.0,2.302585092994046,10.114558522616068,1.6094379124341003,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
708.0,2.302585092994046,11.002099841204238,1.0986122886681096,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
564.0,1.791759469228055,10.003332887505843,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
451.0,2.0794415416798357,10.114558522616068,1.3862943611198906,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
664.0,2.0794415416798357,10.807705703176014,1.3862943611198906,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
394.0,1.791759469228055,9.367344120785848,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
526.0,1.9459101490553132,9.367344120785848,0.6931471805599453,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
422.0,1.9459101490553132,10.003332887505843,0.6931471805599453,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
177.0,1.791759469228055,8.268731832117737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
293.0,1.6094379124341003,10.21464198117305,0.6931471805599453,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
221.0,1.791759469228055,9.185022563991893,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
110.0,1.791759469228055,8.779557455883728,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
270.0,1.791759469228055,11.002099841204238,1.3862943611198906,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
476.0,2.302585092994046,9.878169744551839,0.6931471805599453,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
429.0,2.0794415416798357,10.21464198117305,1.3862943611198906,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
321.0,1.791759469228055,9.735068900911164,0.6931471805599453,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
677.0,1.791759469228055,10.114558522616068,1.0986122886681096,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
722.0,2.0794415416798357,9.735068900911164,1.6094379124341003,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
559.0,1.9459101490553132,10.114558522616068,1.6094379124341003,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
463.0,1.9459101490553132,9.185022563991893,1.3862943611198906,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
367.0,1.6094379124341003,9.878169744551839,1.0986122886681096,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
457.0,1.6094379124341003,10.21464198117305,0.6931471805599453,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
421.0,1.791759469228055,10.21464198117305,1.3862943611198906,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
223.0,1.791759469228055,8.268731832117737,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
35.0,1.3862943611198906,8.268731832117737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
678.0,1.9459101490553132,11.002099841204238,1.3862943611198906,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
197.0,1.9459101490553132,9.185022563991893,0.6931471805599453,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
273.0,1.791759469228055,9.735068900911164,1.0986122886681096,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
348.0,1.791759469228055,9.041921720351219,0.6931471805599453,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
277.0,1.791759469228055,10.003332887505843,1.0986122886681096,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
378.0,1.791759469228055,9.878169744551839,1.3862943611198906,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1016.0,2.1972245773362196,9.185022563991893,1.6094379124341003,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
76.0,1.791759469228055,8.268731832117737,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
510.0,2.1972245773362196,11.002099841204238,1.0986122886681096,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
711.0,1.9459101490553132,10.21464198117305,0.6931471805599453,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
197.0,1.791759469228055,9.041921720351219,1.3862943611198906,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
131.0,1.791759469228055,9.041921720351219,0.6931471805599453,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
368.0,1.9459101490553132,9.735068900911164,1.3862943611198906,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
400.0,1.791759469228055,9.878169744551839,1.3862943611198906,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
710.0,1.9459101490553132,9.568014816247999,1.0986122886681096,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
571.0,2.1972245773362196,11.002099841204238,1.0986122886681096,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
240.0,1.791759469228055,10.21464198117305,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
237.0,1.9459101490553132,9.735068900911164,1.3862943611198906,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
604.0,1.9459101490553132,10.21464198117305,0.6931471805599453,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
115.0,1.3862943611198906,9.041921720351219,0.6931471805599453,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
576.0,1.9459101490553132,10.571316925111784,1.3862943611198906,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
629.0,1.9459101490553132,10.571316925111784,1.0986122886681096,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
249.0,1.791759469228055,9.041921720351219,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
200.0,1.9459101490553132,9.735068900911164,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
396.0,1.9459101490553132,9.185022563991893,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
299.0,1.9459101490553132,9.041921720351219,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
593.0,1.9459101490553132,9.185022563991893,0.6931471805599453,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
722.0,2.1972245773362196,10.42821608147111,1.0986122886681096,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
282.0,1.791759469228055,9.878169744551839,0.6931471805599453,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
311.0,1.9459101490553132,9.735068900911164,1.0986122886681096,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
509.0,1.9459101490553132,10.114558522616068,1.0986122886681096,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
454.0,1.9459101490553132,10.21464198117305,1.6094379124341003,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
333.0,1.6094379124341003,10.003332887505843,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205.0,1.3862943611198906,8.268731832117737,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1024.0,1.791759469228055,9.367344120785848,1.0986122886681096,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
288.0,1.791759469228055,9.568014816247999,1.0986122886681096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
389.0,1.9459101490553132,9.878169744551839,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
376.0,1.9459101490553132,10.42821608147111,1.3862943611198906,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
328.0,1.9459101490553132,9.367344120785848,0.6931471805599453,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
432.0,1.791759469228055,9.041921720351219,1.0986122886681096,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
250.0,1.3862943611198906,10.807705703176014,0.6931471805599453,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
448.0,2.302585092994046,9.878169744551839,1.6094379124341003,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
226.0,1.791759469228055,9.878169744551839,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121.0,1.791759469228055,8.779557455883728,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
503.0,1.9459101490553132,9.041921720351219,0.6931471805599453,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
183.0,2.0794415416798357,8.779557455883728,0.6931471805599453,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
358.0,2.0794415416798357,8.779557455883728,0.6931471805599453,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
222.0,1.791759469228055,10.003332887505843,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
366.0,1.791759469228055,10.114558522616068,1.3862943611198906,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
331.0,1.791759469228055,10.003332887505843,1.0986122886681096,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
499.0,2.302585092994046,10.42821608147111,1.0986122886681096,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
521.0,1.791759469228055,9.568014816247999,1.0986122886681096,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
282.0,2.0794415416798357,10.305613759378778,1.0986122886681096,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
279.0,1.791759469228055,8.779557455883728,1.3862943611198906,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
274.0,2.0794415416798357,8.779557455883728,0.6931471805599453,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
390.0,1.6094379124341003,9.568014816247999,1.3862943611198906,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
272.0,1.9459101490553132,9.367344120785848,1.0986122886681096,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
316.0,1.9459101490553132,10.114558522616068,1.3862943611198906,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
496.0,2.1972245773362196,10.42821608147111,0.6931471805599453,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
783.0,1.9459101490553132,10.42821608147111,1.3862943611198906,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
273.0,2.0794415416798357,9.735068900911164,0.6931471805599453,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
448.0,1.791759469228055,8.779557455883728,1.0986122886681096,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
425.0,1.6094379124341003,8.779557455883728,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
626.0,1.9459101490553132,9.367344120785848,1.3862943611198906,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
524.0,2.0794415416798357,10.571316925111784,1.0986122886681096,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
344.0,1.9459101490553132,11.002099841204238,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
178.0,1.6094379124341003,8.268731832117737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175.0,1.6094379124341003,9.367344120785848,0.6931471805599453,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
441.0,2.302585092994046,10.305613759378778,1.6094379124341003,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
267.0,1.791759469228055,8.268731832117737,0.6931471805599453,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241.0,1.791759469228055,10.21464198117305,1.3862943611198906,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
334.0,2.0794415416798357,10.003332887505843,0.6931471805599453,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
291.0,1.791759469228055,9.878169744551839,0.6931471805599453,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
371.0,1.791759469228055,10.003332887505843,0.6931471805599453,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
740.0,2.302585092994046,11.002099841204238,1.0986122886681096,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
87.0,1.6094379124341003,8.779557455883728,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
483.0,1.6094379124341003,9.185022563991893,0.6931471805599453,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
676.0,2.1972245773362196,9.568014816247999,1.0986122886681096,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
602.0,1.9459101490553132,10.21464198117305,1.6094379124341003,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
188.0,1.791759469228055,8.268731832117737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
727.0,1.9459101490553132,9.878169744551839,1.6094379124341003,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
444.0,1.791759469228055,9.041921720351219,0.6931471805599453,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
220.0,1.791759469228055,10.571316925111784,0.6931471805599453,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
425.0,1.791759469228055,8.268731832117737,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
350.0,1.6094379124341003,10.114558522616068,1.0986122886681096,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
452.0,1.791759469228055,9.185022563991893,1.3862943611198906,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
369.0,1.791759469228055,10.21464198117305,1.3862943611198906,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
254.0,1.791759469228055,9.735068900911164,0.6931471805599453,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
150.0,1.791759469228055,9.878169744551839,0.6931471805599453,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
442.0,1.9459101490553132,9.735068900911164,1.0986122886681096,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
777.0,2.0794415416798357,10.21464198117305,1.0986122886681096,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
103.0,1.791759469228055,8.268731832117737,0.6931471805599453,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
262.0,1.6094379124341003,8.268731832117737,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
375.0,2.1972245773362196,9.735068900911164,1.3862943611198906,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
770.0,1.6094379124341003,10.696480068065789,0.6931471805599453,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
197.0,1.791759469228055,9.878169744551839,0.6931471805599453,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
174.0,1.6094379124341003,9.041921720351219,0.6931471805599453,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
363.0,1.6094379124341003,9.041921720351219,0.6931471805599453,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
270.0,1.9459101490553132,9.735068900911164,1.0986122886681096,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
214.0,1.791759469228055,9.041921720351219,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
108.0,1.791759469228055,9.735068900911164,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
572.0,1.9459101490553132,9.878169744551839,1.6094379124341003,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
393.0,1.791759469228055,10.114558522616068,0.6931471805599453,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
376.0,2.0794415416798357,8.268731832117737,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
221.0,1.6094379124341003,9.568014816247999,0.6931471805599453,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
380.0,2.1972245773362196,10.807705703176014,1.3862943611198906,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
155.0,1.9459101490553132,9.041921720351219,1.0986122886681096,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
278.0,1.9459101490553132,9.041921720351219,1.0986122886681096,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
334.0,1.9459101490553132,9.041921720351219,0.6931471805599453,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
430.0,1.791759469228055,10.305613759378778,1.3862943611198906,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,1.791759469228055,8.779557455883728,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
363.0,1.791759469228055,10.003332887505843,1.0986122886681096,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
263.0,1.791759469228055,8.779557455883728,1.0986122886681096,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
378.0,1.791759469228055,9.568014816247999,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
210.0,1.3862943611198906,9.735068900911164,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
791.0,1.6094379124341003,10.42821608147111,0.6931471805599453,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
351.0,1.791759469228055,10.114558522616068,0.6931471805599453,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
395.0,1.9459101490553132,10.21464198117305,1.3862943611198906,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
868.0,1.791759469228055,10.21464198117305,0.6931471805599453,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
342.0,1.6094379124341003,10.21464198117305,0.6931471805599453,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
280.0,1.791759469228055,9.367344120785848,1.0986122886681096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
933.0,1.9459101490553132,10.305613759378778,1.0986122886681096,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
308.0,1.791759469228055,9.568014816247999,1.0986122886681096,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
668.0,1.9459101490553132,10.42821608147111,1.0986122886681096,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
651.0,1.9459101490553132,10.696480068065789,1.0986122886681096,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
537.0,2.0794415416798357,9.735068900911164,1.3862943611198906,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
493.0,1.9459101490553132,10.21464198117305,0.6931471805599453,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
304.0,1.9459101490553132,8.779557455883728,0.6931471805599453,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
423.0,1.9459101490553132,11.002099841204238,1.3862943611198906,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
238.0,1.6094379124341003,8.268731832117737,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
106.0,1.791759469228055,9.185022563991893,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
210.0,1.9459101490553132,9.568014816247999,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1357.0,2.1972245773362196,10.114558522616068,1.0986122886681096,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
368.0,1.6094379124341003,9.878169744551839,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
247.0,1.791759469228055,9.878169744551839,0.6931471805599453,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
209.0,1.791759469228055,9.568014816247999,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
472.0,1.9459101490553132,10.114558522616068,1.0986122886681096,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
425.0,1.9459101490553132,10.696480068065789,1.3862943611198906,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
204.0,1.791759469228055,9.568014816247999,0.6931471805599453,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
736.0,2.302585092994046,11.002099841204238,1.0986122886681096,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
425.0,1.791759469228055,9.041921720351219,0.6931471805599453,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
358.0,1.791759469228055,10.114558522616068,1.3862943611198906,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
331.0,1.9459101490553132,10.003332887505843,0.6931471805599453,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
802.0,2.1972245773362196,11.002099841204238,1.6094379124341003,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
666.0,1.9459101490553132,10.114558522616068,1.6094379124341003,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
70.0,1.9459101490553132,9.878169744551839,1.0986122886681096,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
260.0,1.9459101490553132,9.878169744551839,0.6931471805599453,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
747.0,2.302585092994046,10.42821608147111,1.0986122886681096,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
213.0,1.6094379124341003,8.268731832117737,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
519.0,2.0794415416798357,10.807705703176014,1.0986122886681096,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
604.0,1.9459101490553132,10.003332887505843,1.0986122886681096,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
402.0,2.1972245773362196,11.002099841204238,1.3862943611198906,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
141.0,1.791759469228055,10.21464198117305,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
416.0,1.9459101490553132,9.735068900911164,1.0986122886681096,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
311.0,1.9459101490553132,9.735068900911164,1.0986122886681096,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
272.0,2.0794415416798357,10.21464198117305,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
666.0,2.1972245773362196,11.002099841204238,1.0986122886681096,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
232.0,1.791759469228055,9.568014816247999,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
292.0,2.0794415416798357,10.42821608147111,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
216.0,2.0794415416798357,9.735068900911164,0.6931471805599453,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214.0,2.0794415416798357,9.041921720351219,0.6931471805599453,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
521.0,1.9459101490553132,9.878169744551839,0.6931471805599453,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
173.0,1.3862943611198906,8.779557455883728,0.6931471805599453,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
383.0,1.791759469228055,10.003332887505843,1.0986122886681096,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
1341.0,2.302585092994046,11.002099841204238,1.0986122886681096,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
201.0,1.791759469228055,8.779557455883728,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
387.0,1.791759469228055,9.878169744551839,1.3862943611198906,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
483.0,1.9459101490553132,10.42821608147111,0.6931471805599453,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
571.0,2.302585092994046,10.21464198117305,1.0986122886681096,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
328.0,1.9459101490553132,10.42821608147111,0.6931471805599453,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
